id,time,y
14,4,-3.31734546
14,5,-1.554976629
14,6,-0.78390128
14,7,-0.182768311
14,8,-4.128283716
14,9,-6.693976997
14,10,-2.491759304
15,1,1.252603555
15,2,0.921597281
15,3,1.677267527
15,4,1.621639596
15,5,1.719843551
15,6,1.21297799
15,7,0.946346831
15,8,0.152941627
15,9,-1.239697638
15,10,-0.768913187
16,1,-3.089753822
16,2,-0.113793697
16,3,1.24232225
16,4,0.626046265
16,5,1.12382744
16,6,0.159552487
16,7,-0.149441502
16,8,-1.699415074
16,9,-2.67876547
16,10,-3.262420776
17,1,-4.039320043
17,2,-1.3741918
17,3,-1.096964263
17,4,-1.036541189
17,5,-1.767703029
17,6,-1.106679724
17,7,1.733995679
17,8,2.597907726
17,9,2.892380014
17,10,0.790954552
18,1,-0.808308887
18,2,0.783248261
18,3,-0.635377319
18,4,0.334072315
18,5,1.28414216
18,6,1.153244388
18,7,0.58740669
18,8,1.744581706
18,9,1.101172968
18,10,1.505459918
19,1,0.424949863
19,2,0.325162446
19,3,-0.036368417
19,4,0.807163775
19,5,1.056218731
19,6,1.934372225
19,7,1.291778
19,8,1.32417551
19,9,0.838323975
19,10,0.433342736
20,1,4.872297978
20,2,3.701545994
20,3,3.369699094
20,4,-0.984605845
20,5,-1.650928785
20,6,-2.785307822
20,7,-0.718751242
20,8,2.703560694
20,9,6.305234784
20,10,3.10092947
21,1,-2.462218368
21,2,-1.503641429
21,3,-0.16347541
21,4,0.119470088
21,5,1.117296566
21,6,1.724495409
21,7,0.910686664
21,8,0.101772642
21,9,0.312468581
21,10,-1.478807744
22,1,-6.75367047
22,2,-4.755873583
22,3,-2.553626453
22,4,-1.470893661
22,5,-2.477228378
22,6,-4.547965361
22,7,-3.509277547
22,8,-4.420019448
22,9,-4.364368362
22,10,-2.215370755
23,1,2.756676471
23,2,2.967314898
23,3,0.889683361
23,4,-0.887716255
23,5,-1.541237359
23,6,-2.060795056
23,7,-0.849965419
23,8,0.221750414
23,9,1.736333277
23,10,-0.581369246
24,1,-1.158706084
24,2,-1.75589616
24,3,-1.679477919
24,4,-1.764967631
24,5,-2.332107595
24,6,-2.188594787
24,7,-3.311823081
24,8,-2.198965736
24,9,-1.560426408
24,10,-2.696503327
25,1,4.220589421
25,2,1.955438339
25,3,2.374295065
25,4,1.512635055
25,5,1.04996356
25,6,1.39213226
25,7,1.030701874
25,8,-0.216973368
25,9,1.168325977
25,10,-0.423401149
26,1,-1.898705743
26,2,-4.454851185
26,3,-3.42907273
26,4,-1.233942268
26,5,-0.517590896
26,6,-0.673899875
26,7,1.467370767
26,8,-0.366385511
26,9,-1.06227855
26,10,-0.875658067
27,1,2.619513022
27,2,0.037194634
27,3,1.578082698
27,4,2.2523309
27,5,1.318694829
27,6,1.974175157
27,7,3.285683418
27,8,4.119281066
27,9,5.706817663
27,10,4.085449102
28,1,2.092155658
28,2,2.746514412
28,3,1.662234833
28,4,1.971494274
28,5,1.24372214
28,6,1.306781382
28,7,-0.212324351
28,8,1.457371284
28,9,0.60691959
28,10,-0.232241003
29,1,1.185462268
29,2,0.425117023
29,3,-0.832536
29,4,-1.515578344
29,5,-1.754821815
29,6,-1.670419662
29,7,-2.366289708
29,8,-1.053793406
29,9,-0.384959393
29,10,-0.466751751
30,1,4.267252669
30,2,2.784580571
30,3,0.63724029
30,4,0.278171544
30,5,0.696355036
30,6,0.292490767
30,7,0.881321661
30,8,3.535568024
30,9,4.9525693
30,10,3.517161205
31,1,0.513460053
31,2,0.258517244
31,3,-0.479979686
31,4,-1.663826498
31,5,-1.373985262
31,6,-0.238403629
31,7,-1.267387961
31,8,-1.348322706
31,9,-1.728336264
31,10,-3.116996729
32,1,-7.724800127
32,2,-7.435769619
32,3,-3.237957558
32,4,0.71874447
32,5,-0.428341497
32,6,-0.289347924
32,7,-0.320488461
32,8,-2.160945251
32,9,-4.004550241
32,10,0.536894443
33,1,-3.421832817
33,2,-2.413357267
33,3,-0.954580284
33,4,0.76425111
33,5,1.117360698
33,6,-1.090321821
33,7,-1.478564809
33,8,-3.152220137
33,9,-4.226500281
33,10,-1.949109726
34,1,-1.928129667
34,2,-2.142969211
34,3,0.243508346
34,4,0.75444392
34,5,1.492392486
34,6,1.304428018
34,7,0.838179023
34,8,-0.507386749
34,9,-2.049420209
34,10,-1.550492378
35,1,6.761127965
35,2,4.97717724
35,3,4.336454096
35,4,1.819217445
35,5,1.131100719
35,6,0.994276872
35,7,2.301997689
35,8,3.199274334
35,9,3.126057978
35,10,4.605232078
36,1,0.704150267
36,2,-3.017312472
36,3,-3.78299934
36,4,-0.626354379
36,5,-1.912230112
36,6,-0.587034831
36,7,-0.624496148
36,8,-1.556651797
36,9,-2.006141018
36,10,-1.886704513
37,1,2.265366442
37,2,-0.571746714
37,3,-2.400607104
37,4,-2.639196359
37,5,-1.617535094
37,6,0.32527012
37,7,-0.318353879
37,8,1.128041576
37,9,3.318109289
37,10,3.148783196
38,1,5.659345493
38,2,4.759186878
38,3,3.520688194
38,4,2.302724507
38,5,3.147839266
38,6,3.461297946
38,7,2.954224773
38,8,4.081513805
38,9,4.180542759
38,10,1.343918616
39,1,3.031329319
39,2,1.684869489
39,3,-0.588618912
39,4,-2.329354401
39,5,-0.349223689
39,6,0.993786323
39,7,1.471031414
39,8,4.217183496
39,9,3.34234663
39,10,-0.452137737
40,1,4.356713717
40,2,3.925616635
40,3,0.970035209
40,4,-2.018730916
40,5,-0.545882864
40,6,0.275336206
40,7,-0.463161994
40,8,2.461415203
40,9,4.723366042
40,10,3.212513504
41,1,-1.208913852
41,2,-1.305372085
41,3,0.212078277
41,4,0.604978067
41,5,-0.120309749
41,6,-1.843711217
41,7,-1.985670974
41,8,-3.423728688
41,9,-3.968544536
41,10,-3.021452201
42,1,-2.406811155
42,2,-2.277770363
42,3,-2.213919221
42,4,-4.509904588
42,5,-6.025516724
42,6,-5.628186897
42,7,-3.678239082
42,8,-2.841789114
42,9,-1.66364216
42,10,0.167345324
43,1,-6.095401405
43,2,-3.494679409
43,3,-2.320903791
43,4,0.14958608
43,5,-0.255906432
43,6,-1.367048344
43,7,-0.678829512
43,8,-1.935490613
43,9,-0.600561497
43,10,0.239644919
44,1,5.941400975
44,2,5.30056702
44,3,2.606209641
44,4,1.281976996
44,5,1.134588953
44,6,1.104600523
44,7,0.333576678
44,8,2.891549954
44,9,5.203518736
44,10,3.387250506
45,1,0.241530503
45,2,0.735265036
45,3,-0.43552473
45,4,-0.204299945
45,5,0.07683457
45,6,-0.92399731
45,7,-0.789889959
45,8,-0.276812928
45,9,0.212584331
45,10,0.415239515
46,1,2.803893162
46,2,1.158175315
46,3,0.573353628
46,4,-1.370074868
46,5,-0.008747956
46,6,-0.02436927
46,7,0.717293067
46,8,3.298556008
46,9,5.236209743
46,10,3.778470799
47,1,-3.811326529
47,2,-4.496036524
47,3,-3.386735727
47,4,-2.431542408
47,5,-3.575321351
47,6,-1.999578575
47,7,-0.323378516
47,8,-0.40493692
47,9,-2.547186421
47,10,-1.131181935
48,1,-4.472874704
48,2,-4.658623677
48,3,-3.588116632
48,4,-1.41811475
48,5,-1.385861406
48,6,-1.723547094
48,7,-1.405315385
48,8,-1.241724141
48,9,-1.200541968
48,10,0.728772363
49,1,4.178097795
49,2,3.366699006
49,3,3.0689385
49,4,2.179663533
49,5,2.225179037
49,6,3.079064619
49,7,2.122693076
49,8,2.003219238
49,9,2.651460249
49,10,0.727254054
50,1,-0.901752874
50,2,-0.5127231
50,3,-1.291026662
50,4,-1.274651195
50,5,-0.950003456
50,6,-0.586433176
50,7,-0.873309219
50,8,0.119995761
50,9,2.382439251
50,10,2.168460776
51,1,0.638483877
51,2,-0.88440795
51,3,0.487267823
51,4,2.401851873
51,5,3.092161021
51,6,3.944183084
51,7,1.340064262
51,8,2.264362792
51,9,2.518782825
51,10,2.400137484
52,1,-5.553412527
52,2,-5.714820069
52,3,-2.69702545
52,4,-1.374034731
52,5,-2.022656684
52,6,-1.233321545
52,7,-1.592586741
52,8,-3.547664888
52,9,-5.087408344
52,10,-3.058239208
53,1,2.92092164
53,2,3.746274369
53,3,2.381398558
53,4,0.404418654
53,5,0.645980886
53,6,2.484980337
53,7,2.999878571
53,8,3.587829507
53,9,4.53459134
53,10,3.542788623
54,1,-0.66786477
54,2,-0.20001615
54,3,-1.783098047
54,4,-0.371142191
54,5,0.27318307
54,6,1.092182424
54,7,0.39247995
54,8,-0.605340045
54,9,0.965232568
54,10,0.124687407
55,1,-6.029453597
55,2,-4.659928065
55,3,-3.019848418
55,4,-0.389352113
55,5,-1.718664024
55,6,-1.294325607
55,7,-1.591728541
55,8,-4.789842036
55,9,-5.531382671
55,10,-4.933634228
56,1,6.623631009
56,2,5.071424724
56,3,1.645419576
56,4,-0.662659615
56,5,-1.435412254
56,6,-1.856029646
56,7,-1.754586993
56,8,1.772362656
56,9,3.409211712
56,10,1.180229635
57,1,1.780360648
57,2,1.947239316
57,3,2.977802379
57,4,1.477122974
57,5,2.327134391
57,6,6.035185481
57,7,5.981162281
57,8,7.727322828
57,9,8.01482533
57,10,4.941137954
58,1,2.535524887
58,2,1.099314836
58,3,0.997217857
58,4,-1.441789614
58,5,-0.592073063
58,6,-0.370857346
58,7,-0.732299988
58,8,1.273840986
58,9,4.403648947
58,10,1.97066532
59,1,-4.244387773
59,2,-3.970179143
59,3,-3.013605535
59,4,-0.730841438
59,5,-0.897343494
59,6,-2.321793144
59,7,-2.577927385
59,8,-1.758238266
59,9,-2.700902994
59,10,-1.878115834
60,1,0.271080101
60,2,1.010974961
60,3,1.616501895
60,4,0.385135372
60,5,0.273870608
60,6,-0.644485859
60,7,-1.032769159
60,8,1.300628835
60,9,2.339093419
60,10,0.519905427
61,1,-3.709976924
61,2,-2.899506208
61,3,-2.739599091
61,4,-2.796043494
61,5,-3.664016316
61,6,-3.081543253
61,7,-2.136945123
61,8,-3.153759989
61,9,-0.784671739
61,10,0.209284979
62,1,-0.596070905
62,2,-1.281295741
62,3,-0.908225204
62,4,-3.375833792
62,5,-0.862749889
62,6,-1.190393602
62,7,-0.836882179
62,8,1.280663761
62,9,2.667666472
62,10,1.674390865
63,1,-1.02709966
63,2,-0.525967895
63,3,-0.624249779
63,4,0.522932262
63,5,0.346425203
63,6,-0.064685171
63,7,-0.20616154
63,8,-2.294169536
63,9,-3.058421976
63,10,-2.461252274
64,1,-9.220693694
64,2,-7.576263053
64,3,-5.780209798
64,4,0.439316599
64,5,-0.117286152
64,6,-1.109184228
64,7,-1.38811538
64,8,-4.10208026
64,9,-7.814803572
64,10,-5.050223895
65,1,-1.428827281
65,2,-0.798538795
65,3,-1.215326564
65,4,-0.628253152
65,5,-0.423268346
65,6,0.616471131
65,7,-0.60829283
65,8,-1.237444179
65,9,-0.981662472
65,10,-0.724787969
66,1,-6.050098349
66,2,-6.171976169
66,3,-4.964086444
66,4,-2.609056761
66,5,-3.709854384
66,6,-3.497866452
66,7,-2.067591964
66,8,-4.369000693
66,9,-7.58717444
66,10,-4.493755971
67,1,4.437265056
67,2,4.660381664
67,3,3.405990468
67,4,0.047059334
67,5,1.224930446
67,6,2.097748003
67,7,-0.364070735
67,8,2.192198453
67,9,6.163901205
67,10,1.238054127
68,1,-2.561693732
68,2,-2.300841562
68,3,-2.423139034
68,4,-2.549888063
68,5,-2.321202139
68,6,-1.998536301
68,7,-2.22816638
68,8,-1.548580031
68,9,-1.693569207
68,10,-2.532632324
69,1,0.702282539
69,2,1.416804769
69,3,1.799491423
69,4,0.801482176
69,5,0.545506802
69,6,0.900889757
69,7,1.4167988
69,8,1.542069496
69,9,0.34337498
69,10,-0.285109306
70,1,1.239112632
70,2,-0.170809677
70,3,-2.057012515
70,4,-0.360814731
70,5,0.151152403
70,6,-0.549535237
70,7,1.263773866
70,8,2.103507645
70,9,0.769657454
70,10,0.696109203
71,1,5.280958599
71,2,4.832638727
71,3,1.879682303
71,4,-0.084246891
71,5,1.234673771
71,6,1.20285488
71,7,1.481293049
71,8,2.81251427
71,9,4.067110347
71,10,2.962070414
72,1,-9.455551591
72,2,-6.778272459
72,3,-5.460569444
72,4,-1.132883342
72,5,-1.017956074
72,6,-1.370798445
72,7,-0.19829642
72,8,-3.630450422
72,9,-4.434135451
72,10,-1.465812626
73,1,-1.799981331
73,2,-1.158870679
73,3,-2.450014696
73,4,-2.648275513
73,5,-2.103465171
73,6,-3.653773069
73,7,-1.846155934
73,8,-0.13014524
73,9,-1.38812139
73,10,-0.143191993
74,1,-2.777187499
74,2,-1.882847749
74,3,-2.23027979
74,4,-0.607393359
74,5,1.958356107
74,6,2.13308171
74,7,0.771393931
74,8,-0.325684106
74,9,-2.01476
74,10,-0.18843675
75,1,-3.024841943
75,2,-2.039821112
75,3,0.808657272
75,4,4.069533181
75,5,4.498392496
75,6,4.153792465
75,7,2.599540019
75,8,-0.043087654
75,9,-0.269559026
75,10,1.522500136
76,1,5.106077831
76,2,5.357798157
76,3,4.424773521
76,4,2.130722601
76,5,1.814801002
76,6,1.482739213
76,7,-0.310574673
76,8,3.053338546
76,9,6.425956734
76,10,3.671601883
77,1,-4.609371903
77,2,-5.191204667
77,3,-1.803109846
77,4,-1.08484111
77,5,-1.488769974
77,6,-1.832489166
77,7,-1.128409307
77,8,0.424001712
77,9,-0.140291288
77,10,-0.936971569
78,1,-0.506198352
78,2,1.375517315
78,3,0.906993333
78,4,2.283304396
78,5,2.393767912
78,6,2.397538536
78,7,1.290974468
78,8,-0.499187303
78,9,-0.910801528
78,10,-0.487452691
79,1,1.058704599
79,2,1.326016064
79,3,0.760057386
79,4,-0.198928054
79,5,-1.524399593
79,6,-1.891833262
79,7,-1.39339072
79,8,0.720025548
79,9,1.028880175
79,10,1.103476331
80,1,-3.212480848
80,2,-2.121805662
80,3,-1.684999272
80,4,0.115675319
80,5,0.140519341
80,6,-1.612138919
80,7,-1.46545416
80,8,-2.004437973
80,9,-1.556268308
80,10,-1.281289679
81,1,-8.744679195
81,2,-8.436180596
81,3,-5.415974648
81,4,-1.576523223
81,5,0.383068113
81,6,1.711574814
81,7,-0.387446261
81,8,-2.809940283
81,9,-4.089859446
81,10,-2.637987176
82,1,1.73025415
82,2,0.890987263
82,3,-0.684197056
82,4,-0.822065641
82,5,-0.554727223
82,6,-1.563484079
82,7,0.786422588
82,8,1.584785874
82,9,2.047851137
82,10,1.324996834
83,1,-1.703383842
83,2,-0.33287062
83,3,-0.019956786
83,4,0.082238185
83,5,0.507852346
83,6,1.364768346
83,7,2.328294571
83,8,2.465114851
83,9,2.92721193
83,10,3.319494194
84,1,-2.725581113
84,2,-2.367480041
84,3,-0.724011274
84,4,0.957028732
84,5,-0.035933095
84,6,-2.474790593
84,7,-2.292712284
84,8,-3.984106263
84,9,-5.952027253
84,10,-4.26310553
85,1,-2.945550985
85,2,-1.372367988
85,3,-1.684149295
85,4,0.902058089
85,5,0.075137713
85,6,1.414001725
85,7,0.867345726
85,8,-0.368666676
85,9,-0.605830241
85,10,0.728198299
86,1,-1.757086039
86,2,-2.965049386
86,3,-3.628271897
86,4,-3.094976612
86,5,-2.055658329
86,6,-1.006889721
86,7,-0.802103151
86,8,-2.553445275
86,9,-4.258669395
86,10,-2.828073237
87,1,0.950348473
87,2,-1.118316045
87,3,0.374576732
87,4,1.510339475
87,5,0.939490025
87,6,-1.150659095
87,7,-1.742285656
87,8,-0.588429828
87,9,-0.466199285
87,10,-1.080327062
88,1,-5.237189253
88,2,-4.335632457
88,3,-3.823458534
88,4,-2.839789454
88,5,-2.285635742
88,6,-2.283401407
88,7,-2.909027103
88,8,-4.436018971
88,9,-3.928520406
88,10,-3.323653771
89,1,-0.226115936
89,2,0.318468203
89,3,-1.271086373
89,4,-2.256800496
89,5,-0.481600709
89,6,0.905011073
89,7,0.734023586
89,8,-1.716215829
89,9,-2.272844788
89,10,-1.689207834
90,1,-1.516852501
90,2,-1.180191502
90,3,-0.10350488
90,4,-0.278760559
90,5,0.464607281
90,6,0.245235553
90,7,-1.941439316
90,8,-4.018646628
90,9,-2.782232124
90,10,-2.311597482
91,1,-5.039534534
91,2,-4.375209095
91,3,-1.409973487
91,4,1.337630133
91,5,0.170900519
91,6,0.343292332
91,7,1.615748151
91,8,-2.18222224
91,9,-2.990842806
91,10,-1.8093377
92,1,0.065277307
92,2,0.500591361
92,3,0.297888331
92,4,0.160230023
92,5,0.760236966
92,6,2.104278644
92,7,2.513412027
92,8,1.752575245
92,9,-0.244814235
92,10,0.1805557
93,1,-4.710196305
93,2,-3.807128308
93,3,-2.110917215
93,4,-0.034058001
93,5,0.608438001
93,6,-0.112896697
93,7,0.170363064
93,8,-1.38505935
93,9,-2.242524361
93,10,-1.271270173
94,1,0.585702289
94,2,2.930589749
94,3,3.317625702
94,4,1.769304182
94,5,0.687796767
94,6,0.809448448
94,7,0.195993178
94,8,0.258208192
94,9,0.941791413
94,10,0.878894725
95,1,-1.801946173
95,2,-0.533665784
95,3,-0.390587092
95,4,0.786682422
95,5,0.123555745
95,6,0.893542315
95,7,-0.747241146
95,8,-0.701001724
95,9,-0.253966403
95,10,-0.353152247
96,1,4.879864307
96,2,3.592109359
96,3,2.144220051
96,4,0.717483982
96,5,0.507434607
96,6,-0.459669627
96,7,-1.750314145
96,8,-2.408352841
96,9,-2.774868181
96,10,-1.778472749
97,1,-0.021104301
97,2,-0.968592442
97,3,1.698268666
97,4,0.077990379
97,5,0.080797873
97,6,1.308015289
97,7,0.537362613
97,8,-1.467195296
97,9,0.179584784
97,10,-0.780951608
98,1,2.744501412
98,2,2.341160768
98,3,-0.348668374
98,4,-1.734736882
98,5,-1.527018737
98,6,-0.731289521
98,7,-0.721726383
98,8,0.743773
98,9,2.997500702
98,10,2.269734595
99,1,-2.835965525
99,2,-3.879158096
99,3,-4.334442331
99,4,-1.392447901
99,5,-1.793882156
99,6,-3.484518599
99,7,-4.297183003
99,8,-6.363023931
99,9,-7.143178368
99,10,-4.145562757
100,1,6.754291912
100,2,6.198987781
100,3,4.233146823
100,4,2.272858471
100,5,2.920305459
100,6,2.189515999
100,7,2.771372481
100,8,3.193774696
100,9,3.76465394
100,10,1.149709648
101,1,0.085337802
101,2,0.359482528
101,3,-1.03004546
101,4,-0.045677106
101,5,-1.665751299
101,6,-1.253015274
101,7,0.340189756
101,8,-0.221416314
101,9,-0.537599452
101,10,0.12498667
102,1,2.064412131
102,2,1.558487013
102,3,0.997164521
102,4,0.516127602
102,5,1.212075366
102,6,0.967821382
102,7,-0.291531645
102,8,1.11969324
102,9,-0.997751786
102,10,-0.975848998
103,1,-3.284882739
103,2,-3.173611773
103,3,-3.45944515
103,4,-4.699284626
103,5,-4.161338732
103,6,-3.410656152
103,7,-3.224283075
103,8,-1.575586231
103,9,-0.670804526
103,10,0.004060857
104,1,0.863600267
104,2,0.372048739
104,3,1.337259028
104,4,2.688391764
104,5,1.622862439
104,6,1.930934252
104,7,0.858031572
104,8,0.967854735
104,9,1.463136611
104,10,2.034694801
105,1,-6.234110361
105,2,-4.363113222
105,3,-4.929125533
105,4,-1.326304176
105,5,-1.129124683
105,6,0.30531142
105,7,-0.070432268
105,8,-2.461004481
105,9,-5.117112171
105,10,-2.05213795
106,1,-3.566439216
106,2,-3.600991405
106,3,-1.63329129
106,4,-1.780219222
106,5,-0.972011071
106,6,-0.807944708
106,7,0.208943464
106,8,-1.122065478
106,9,-3.509481664
106,10,-2.707434829
107,1,-10.46281514
107,2,-8.967312627
107,3,-5.590540456
107,4,-1.33443499
107,5,-1.114689602
107,6,-1.108961951
107,7,-3.15646476
107,8,-6.877584014
107,9,-10.53893547
107,10,-5.159012218
108,1,1.886421292
108,2,1.016977877
108,3,0.123080442
108,4,-1.438635778
108,5,-1.086290389
108,6,0.125005789
108,7,-1.138730427
108,8,3.091767655
108,9,1.296346676
108,10,1.836500174
109,1,1.340742005
109,2,0.513062734
109,3,0.758169568
109,4,0.596452576
109,5,0.465779156
109,6,-0.046282336
109,7,0.024482559
109,8,-2.040466993
109,9,-1.988064217
109,10,-0.660913502
110,1,-1.570344266
110,2,-1.478266352
110,3,-1.098208073
110,4,-1.239002122
110,5,-0.310318029
110,6,-0.483734416
110,7,-0.986815189
110,8,-3.632911538
110,9,-3.011347354
110,10,-0.998673373
111,1,-0.728823888
111,2,0.947478928
111,3,0.665990323
111,4,0.898513134
111,5,2.545597357
111,6,1.61848299
111,7,0.219971729
111,8,1.778111863
111,9,-0.238378506
111,10,-1.763238356
112,1,-0.787060408
112,2,1.546598062
112,3,1.071945718
112,4,2.121416325
112,5,1.391215489
112,6,2.260003373
112,7,2.710258845
112,8,3.559791662
112,9,3.012765471
112,10,0.853690978
113,1,5.116996219
113,2,3.499937267
113,3,1.801221225
113,4,-0.128782653
113,5,1.566848935
113,6,-0.355544509
113,7,0.286069229
113,8,1.720939831
113,9,5.055456986
113,10,1.524416323
114,1,2.057884027
114,2,0.328722436
114,3,-1.195543231
114,4,-1.361559916
114,5,-0.499230173
114,6,0.454227464
114,7,1.395397808
114,8,2.874523404
114,9,4.612098404
114,10,3.238813331
115,1,1.419538727
115,2,0.730387561
115,3,-0.435627394
115,4,-0.993526176
115,5,-1.996916871
115,6,-0.233243211
115,7,1.357462158
115,8,2.865533005
115,9,1.937788934
115,10,2.134074711
116,1,-2.737356602
116,2,-1.934655928
116,3,-1.785241055
116,4,0.457606527
116,5,-1.498190096
116,6,-1.735285566
116,7,-1.458148135
116,8,-1.528182434
116,9,-2.387115246
116,10,-0.934635532
117,1,-3.613079188
117,2,-2.174203823
117,3,-1.33528944
117,4,0.164565754
117,5,-0.394910365
117,6,-1.080177806
117,7,-2.647587415
117,8,-2.910972542
117,9,-4.662388141
117,10,-2.396224753
118,1,-5.793728462
118,2,-4.893083164
118,3,-6.170032647
118,4,-6.232749651
118,5,-4.213996704
118,6,-3.747985182
118,7,-4.329174388
118,8,-4.611772301
118,9,-8.291730724
118,10,-5.127534914
119,1,5.197704932
119,2,4.342751625
119,3,2.770095403
119,4,-0.099865433
119,5,2.253082536
119,6,1.966457744
119,7,0.295034692
119,8,0.632565401
119,9,2.288425408
119,10,1.211604898
120,1,-1.639127281
120,2,-1.992373505
120,3,-1.257667549
120,4,-1.268603295
120,5,0.36163962
120,6,-0.816240427
120,7,-2.171596552
120,8,-1.987359742
120,9,-1.900010453
120,10,-2.529877054
121,1,-3.022431259
121,2,-2.327009813
121,3,0.292169538
121,4,1.56859252
121,5,0.021606246
121,6,1.243604536
121,7,-0.067971235
121,8,-2.202256882
121,9,-2.771544184
121,10,-1.430384786
122,1,1.524966572
122,2,1.492814429
122,3,1.427415319
122,4,2.587685384
122,5,0.680928723
122,6,2.729389568
122,7,3.32650034
122,8,2.663641917
122,9,0.510086144
122,10,0.866885256
123,1,4.801895538
123,2,2.962604241
123,3,1.528080431
123,4,-1.48846081
123,5,-0.312422345
123,6,0.646743576
123,7,1.381368
123,8,3.298730579
123,9,3.005479466
123,10,2.661328655
124,1,2.855515933
124,2,3.807785942
124,3,1.349419136
124,4,-1.5626808
124,5,-0.205498134
124,6,-0.442973967
124,7,0.487065554
124,8,1.968103485
124,9,4.04204059
124,10,1.05091256
125,1,0.348960296
125,2,-0.495430694
125,3,-1.974750455
125,4,-0.455613255
125,5,-2.119969772
125,6,-1.605367582
125,7,-0.896320375
125,8,-0.323555405
125,9,0.897103278
125,10,1.387253529
126,1,-6.392530425
126,2,-5.346753348
126,3,-3.349584855
126,4,-0.96919196
126,5,-0.086710392
126,6,-0.68902038
126,7,-1.579359428
126,8,-4.860847849
126,9,-4.396460952
126,10,0.156500551
127,1,-3.356323296
127,2,-3.757405241
127,3,-3.274969492
127,4,-1.806724044
127,5,-3.379765698
127,6,-1.44145281
127,7,-0.816853337
127,8,-2.298012034
127,9,-3.080943152
127,10,-0.951612996
128,1,-4.396539712
128,2,-3.12410575
128,3,-0.642433085
128,4,0.05067696
128,5,0.460361037
128,6,0.639178575
128,7,2.319610024
128,8,0.415916869
128,9,-1.255708773
128,10,-0.358253467
129,1,0.79416512
129,2,-0.276569009
129,3,-0.966112498
129,4,-1.543123411
129,5,-1.680196962
129,6,-1.180078757
129,7,-1.347092641
129,8,0.456245727
129,9,-0.516631342
129,10,-2.631756108
130,1,-2.756250991
130,2,-5.488634555
130,3,-2.412982728
130,4,-0.792981905
130,5,-2.12427335
130,6,0.873737061
130,7,-0.394421737
130,8,-4.311585966
130,9,-5.31917301
130,10,-3.947409973
131,1,2.359034771
131,2,2.525456249
131,3,2.728192233
131,4,1.16963895
131,5,0.839195785
131,6,1.206519414
131,7,1.782926863
131,8,2.943931617
131,9,1.242804796
131,10,2.299195172
132,1,1.37761091
132,2,2.363253798
132,3,0.320002552
132,4,-1.203470716
132,5,-1.696772635
132,6,-1.433141903
132,7,-0.314795324
132,8,2.050707052
132,9,0.904903389
132,10,-0.072540804
133,1,6.967169768
133,2,5.815905627
133,3,3.530790439
133,4,0.070148176
133,5,1.287661693
133,6,0.766969694
133,7,0.779904225
